date,open,high,low,close,volume
2016-10-01,11754.420127838817,11851.460856851854,11660.22048775546,11835.04611771995,327642150
2016-10-02,11880.803620487517,12081.523244083934,11837.344372723244,12081.523244083934,478970155
2016-10-03,12113.4686824092,12156.590227596727,11982.52699096863,11982.52699096863,244649657
2016-10-04,12001.17831387889,12082.513208972798,11914.373048306996,12036.694408775731,160678947
2016-10-05,12106.639687472338,12204.293517981027,12052.701749219746,12131.568978157522,271675068
2016-10-06,12188.176847254503,12232.274078711647,12007.579021741465,12007.579021741465,486171834
2016-10-07,12059.238991722292,12229.738882615473,11978.715295897699,12229.738882615473,137153969
2016-10-08,12203.999019327694,12415.59532583684,12101.852382236599,12415.59532583684,194257535
2016-10-09,12565.811100486158,12873.171049332414,12465.462258943598,12873.171049332414,420025728
2016-10-10,12880.531084785971,13131.203238990809,12826.076573961534,13131.203238990809,227599514
2016-10-11,13171.770436896564,13267.868401587793,12870.282497518903,12870.282497518903,220367491
2016-10-12,12868.489953184744,12975.216920118944,12763.106021730255,12936.02831561597,209985952
2016-10-13,12931.734355111219,12984.452013316384,12842.490596587984,12842.490596587984,117977748
2016-10-14,12865.34312651132,13054.481720882604,12795.460133504408,13054.481720882604,426697325
2016-10-15,13102.252684538511,13222.894128421385,12971.632902754849,13037.505062392289,423907813
2016-10-16,13012.559202058035,13123.188193207572,12912.951928097118,13058.223028124106,496269093
2016-10-17,13005.255146149872,13231.819459504488,12889.974143371306,13231.819459504488,490093658
2016-10-18,13215.671315698251,13244.47364377067,13014.129064806011,13014.129064806011,244904690
2016-10-19,13011.729287950104,13046.103387756028,12953.208112350774,12974.48632160209,167615317
2016-10-20,13015.33972751866,13275.953016629417,12902.145877273304,13275.953016629417,122961593
2016-10-21,13343.906615813374,13746.679849511254,13254.562595118277,13746.679849511254,447679256
2016-10-22,13705.255202511655,13813.03372628765,13603.712923123854,13745.04897275416,157705020
2016-10-23,13707.030704490875,13799.893301920125,13428.637136275145,13428.637136275145,332527469
2016-10-24,13327.44752630199,13605.31588454348,13250.75763731296,13605.31588454348,392312724
2016-10-25,13665.53515432852,13793.753681228303,13632.371852593744,13793.753681228303,442585226
2016-10-26,13866.77393923513,13990.314849943039,13775.750717679255,13775.750717679255,314950986
2016-10-27,13687.80818812109,13790.837303307522,13584.0944822079,13688.091454096548,201528552
2016-10-28,13636.860614355051,13745.71487411073,13521.191825859094,13656.325157900563,266762688
2016-10-29,13596.250003450501,13711.046036906817,13496.425183876492,13711.046036906817,475238748
2016-10-30,13624.11703104239,13700.943148264014,13522.132281418886,13587.505672075047,251238821
2016-10-31,13795.526780875296,13867.471799468914,13592.678491227327,13592.678491227327,411845668
2016-11-01,13663.422221913443,13754.547555110885,13555.146189497224,13754.547555110885,323292565
2016-11-02,13766.759620156448,13819.711495574551,13638.37938481695,13688.320699714675,125653875
2016-11-03,13614.549267737908,13779.982511931792,13532.690352578167,13779.982511931792,147645934
2016-11-04,13882.782412668217,13999.405940466992,13671.827388775271,13671.827388775271,100947272
2016-11-05,13727.905397474535,13862.261244361009,13649.380733355361,13780.036824040251,211289204
2016-11-06,13746.645812970432,13781.509125460992,13611.890948528095,13709.030660419885,387650736
2016-11-07,13730.645816480801,13880.978159273101,13642.563488892536,13880.978159273101,269262177
2016-11-08,13773.49647535521,13830.635788840611,13734.82290961776,13736.974500666074,282497843
2016-11-09,13562.69428845361,13813.329719732894,13517.555273962464,13813.329719732894,378058279
2016-11-10,13729.211816583096,13841.09734128953,13699.499516053389,13841.09734128953,429073289
2016-11-11,13751.398956711779,13853.048660631002,13592.571110191082,13592.571110191082,467249508
2016-11-12,13694.554225383792,13869.379427898193,13614.742788847403,13869.379427898193,231237129
2016-11-13,13870.630560250247,13967.613841074173,13628.101560498146,13628.101560498146,101742166
2016-11-14,13571.336697746172,13631.75232242461,13454.907525863506,13554.929002714269,344721769
2016-11-15,13461.165931634388,13508.627416829146,13286.717476186383,13286.717476186383,302883601
2016-11-16,13332.004634200875,13557.87684111099,13271.863908317544,13557.87684111099,263306302
2016-11-17,13487.43868390102,13596.97398541498,13358.993035368165,13522.633038997523,167960025
2016-11-18,13427.623705755273,13534.146811885541,13347.856201294411,13417.775111055851,366456101
2016-11-19,13487.267461573067,13607.01224242598,13401.39766382806,13401.39766382806,436008630
2016-11-20,13514.651376762944,13597.23678781644,13369.93155952034,13369.93155952034,163925100
2016-11-21,13478.626356605255,13863.603540947182,13382.146861485937,13863.603540947182,326182694
2016-11-22,13875.42447146478,13934.19143238381,13833.059627100265,13895.25967253037,358859227
2016-11-23,13879.99222151586,13962.24672176497,13807.08819709794,13928.418454270355,221078479
2016-11-24,13915.127865548207,14050.931334242227,13823.704309947449,13994.52371289239,177314232
2016-11-25,14050.554148754693,14184.191212860624,13904.50196892213,13904.50196892213,475725131
2016-11-26,13917.996818606,14164.287994057904,13870.6619185112,14164.287994057904,305147480
2016-11-27,14324.852960146884,14857.606292956338,14210.062049123595,14857.606292956338,282943345
2016-11-28,14818.035957870545,14875.18091214726,14756.941775107905,14785.295419123542,333377664
2016-11-29,14765.948485432022,14852.905804017939,14607.684020669516,14607.684020669516,272052588
2016-11-30,14649.659292852954,14787.310124842736,14528.264874074232,14680.883337650368,486323212
2016-12-01,14525.214579975505,14642.645204423181,14037.55274582078,14037.55274582078,144772085
2016-12-02,13939.219489632478,14344.681952432606,13825.536914487895,14344.681952432606,198207452
2016-12-03,14477.554211585468,14584.61858016393,14360.240466177132,14430.557643816246,295217007
2016-12-04,14276.831331812044,14375.641754369983,14144.273155272787,14307.081897263686,142322633
2016-12-05,14329.576129328989,14430.034752144109,14236.526850740529,14236.526850740529,371350067
2016-12-06,14290.44011302889,14429.606590241528,14223.445722770408,14429.606590241528,489478539
2016-12-07,14453.379997353362,14552.624940495369,14329.839819650773,14329.839819650773,308288957
2016-12-08,14441.32601441948,14632.183641970305,14406.028521584574,14632.183641970305,394054502
2016-12-09,14599.536118179969,14670.711952497917,14491.220042215453,14670.711952497917,382529620
2016-12-10,14593.152826504449,14709.831038056935,14279.152247135404,14279.152247135404,476018631
2016-12-11,14332.342468572902,14400.574020878315,14177.804189222248,14177.804189222248,471481714
2016-12-12,14298.515928518844,14557.70166108471,14247.920927768617,14557.70166108471,296084763
2016-12-13,14596.527113375136,14669.07367334021,14534.449129595136,14669.07367334021,479504697
2016-12-14,14633.570332947125,15059.992892374501,14563.6937496201,15059.992892374501,360467387
2016-12-15,15042.707886783595,15126.08036672388,14906.425324897617,14906.425324897617,463233063
2016-12-16,14908.497535334076,15050.306737159593,14824.674363125176,14982.017367244733,415641765
2016-12-17,14896.043705572454,14968.451220404748,14750.88755345393,14968.451220404748,408011544
2016-12-18,15022.726785063607,15085.586755636825,14971.386015245052,15082.283894604972,290124183
2016-12-19,15134.99750392113,15263.513152958707,15103.894725385075,15263.513152958707,475583179
2016-12-20,15307.421614557892,15425.854592907612,15171.965322366148,15216.733821604119,188316755
2016-12-21,15293.740877188047,15360.893507630028,15108.930073996122,15108.930073996122,379422197
2016-12-22,15071.70505384848,15143.097625222816,14958.152904557683,14958.152904557683,447674032
2016-12-23,14988.88063066078,15077.11326752423,14895.315873284751,14895.315873284751,345470972
2016-12-24,14890.204244304228,14990.990909271577,14463.096237036418,14463.096237036418,269245460
2016-12-25,14562.443811132778,14632.941376082801,14168.043918625257,14168.043918625257,499039851
2016-12-26,14256.697366357808,14438.936213298432,14134.548148367825,14438.936213298432,386067413
2016-12-27,14454.803472431475,14865.987501853371,14361.069297728825,14865.987501853371,390593971
2016-12-28,14872.927864598447,14971.310186069626,14787.97587825061,14845.552247832782,495858362
2016-12-29,14795.11886922929,14912.162069501313,14761.688594364467,14828.166003323884,244816157
2016-12-30,14863.55717596291,14997.104315956954,14739.952750270117,14782.466576358276,299104446
2016-12-31,14810.431100224894,14890.235380244878,14462.238793630162,14462.238793630162,236487526
2017-01-01,14494.82623490479,14564.11368378609,14459.99812127954,14480.4818749189,326625075
2017-01-02,14446.62655604509,14500.74476014099,14303.381693149748,14451.682046532516,419703424
2017-01-03,14339.876320145173,14444.42182430544,14216.719470922533,14444.42182430544,403637712
2017-01-04,14474.763632219112,14509.709867474685,14368.723309266506,14368.723309266506,233297804
2017-01-05,14307.557777095355,14391.357955541449,14182.691861866346,14292.90448663343,347701005
2017-01-06,14259.804881082502,14516.537356445038,14187.409440131853,14516.537356445038,461309936
2017-01-07,14468.659907241889,14499.536757224392,14279.848194277545,14279.848194277545,428858169
2017-01-08,14419.588970427943,14492.27909202244,14335.886579671294,14492.27909202244,240652051
2017-01-09,14402.337551002662,14567.539204110615,14335.267618275106,14567.539204110615,328070648
2017-01-10,14579.955392444981,14657.831832573138,14505.040111421622,14505.040111421622,201241406
2017-01-11,14540.389904224723,14579.612114425405,14470.053245165594,14579.612114425405,317597539
2017-01-12,14591.909384877992,14681.529358580936,14525.410895504141,14681.529358580936,371341948
2017-01-13,14629.450964054331,14671.100931155654,14328.448467669588,14328.448467669588,263949708
2017-01-14,14468.525531371099,14974.91437320658,14414.476184448582,14974.91437320658,263231741
2017-01-15,14948.737100509721,15077.57155342361,14864.192088114698,14864.192088114698,289764012
2017-01-16,14751.424432883021,14864.728916263177,14710.62446468051,14773.345582689817,390746503
2017-01-17,14774.704850944063,15163.634123445292,14719.099244055806,15163.634123445292,148025351
2017-01-18,15115.17694717303,15191.311097601778,15046.664474117471,15103.77640634924,253328591
2017-01-19,15061.365913307332,15392.216147213012,14949.618040085723,15392.216147213012,329599964
2017-01-20,15229.378693686374,15368.708573919164,14962.962515698715,14962.962515698715,134613597
2017-01-21,14973.463513054938,15243.105267821325,14898.112195005999,15243.105267821325,272059542
2017-01-22,15244.667153587758,15305.5852191234,14594.447351085984,14594.447351085984,204731080
2017-01-23,14465.680840616556,14611.69956491786,14432.205008429582,14611.69956491786,194483266
2017-01-24,14672.375228735875,14790.810560422384,14604.95909112345,14790.810560422384,468878546
2017-01-25,14703.632292367192,14992.120185996075,14562.8589822428,14992.120185996075,208285907
2017-01-26,14882.052794976018,15214.27274333101,14759.402146316965,15214.27274333101,384035147
2017-01-27,15297.018596574742,15591.263665241462,15151.570898971771,15591.263665241462,341305366
2017-01-28,15380.510307657192,15524.095621263536,15254.231337512518,15356.352157352661,123627745
2017-01-29,15263.486388620227,15386.483588847404,15123.310846526001,15194.603858789711,461325560
2017-01-30,15292.050548762294,15421.111018301304,15045.660431570577,15045.660431570577,248712802
2017-01-31,15071.565731432373,15129.900266757753,14815.499290422546,14815.499290422546,464845460
2017-02-01,14835.76643538175,14896.832325744079,14772.875526385327,14809.226182341388,219052545
2017-02-02,14863.994636443249,14899.742242966466,14829.582487132524,14832.914647798347,417612272
2017-02-03,14910.426605556591,14969.814638950047,14755.79627504693,14755.79627504693,197428812
2017-02-04,14756.986278020408,14793.806222180483,14664.26896657069,14730.363806281384,383775566
2017-02-05,14710.65155308914,14815.12775499244,14616.518851366971,14815.12775499244,317209831
2017-02-06,14753.292123697245,14802.076734214748,14697.609424953509,14712.64760813475,390144720
2017-02-07,14672.279845008741,14812.178917522568,14631.74198833316,14812.178917522568,422374427
2017-02-08,14774.858190672472,14838.369598980304,14712.242818265524,14806.281082884554,452179981
2017-02-09,14778.532479252517,14847.625213689307,14134.117182011778,14134.117182011778,228593837
2017-02-10,14153.271582195412,14205.19578790001,13843.822822078659,13843.822822078659,253771318
2017-02-11,13832.078542435082,13889.417970861674,13764.459073554712,13796.402582321549,243690645
2017-02-12,13790.254689449364,13909.110859708568,13698.153590604716,13774.070737725,475949074
2017-02-13,13815.960868076103,13914.496796290108,13619.965009590245,13619.965009590245,147614485
2017-02-14,13545.50216964845,13585.825668418878,13288.650162791966,13288.650162791966,199235365
2017-02-15,13212.512802483907,13363.39419503115,13114.941869703614,13363.39419503115,419332739
2017-02-16,13502.458327407929,13597.210490337122,13471.67928500441,13597.210490337122,448878625
2017-02-17,13565.54108604654,13647.435609107564,13525.68225456593,13554.353351670448,289243881
2017-02-18,13629.948236935064,13753.68575268474,13508.24898660976,13753.68575268474,269391442
2017-02-19,13611.699750428492,13706.303467742398,13267.725150190388,13267.725150190388,103053407
2017-02-20,13296.735906041322,13422.728652558877,13196.841501845209,13222.476484245777,414706048
2017-02-21,13383.082147345824,13494.614482451725,13305.893876460334,13494.614482451725,400686303
2017-02-22,13448.935540451765,13558.17999189707,13256.820916171679,13256.820916171679,149987331
2017-02-23,13316.126863187501,13414.824264349887,13225.622634880212,13225.622634880212,167985200
2017-02-24,13343.449634773451,13490.685660830652,13287.308650899442,13490.685660830652,179806232
2017-02-25,13465.628634647705,13594.151262236748,13403.813904256283,13460.030521810811,255223031
2017-02-26,13507.80886054762,13541.302099472756,13344.049963795633,13344.049963795633,428063729
2017-02-27,13202.945556258363,13327.460903899053,13141.475651519793,13146.271522306863,487994187
2017-02-28,13126.312949047471,13237.283592996022,13011.639834501882,13141.853417850387,127381819
2017-03-01,13214.569775584632,13351.222620195364,13136.064764626364,13351.222620195364,136128129
2017-03-02,13356.372506246928,13400.270348158829,13234.521323929917,13400.270348158829,430202267
2017-03-03,13259.1144402388,13401.676199636326,13219.073433578553,13401.676199636326,315634593
2017-03-04,13453.401319471797,13495.72910583527,13349.571322451353,13418.529752643348,286201507
2017-03-05,13465.62045791405,13643.593504467408,13373.463771286497,13643.593504467408,348620127
2017-03-06,13722.77403139801,13966.126987868258,13662.852265391317,13966.126987868258,104776415
2017-03-07,13976.167795898022,14107.464061033861,13911.785353429677,13926.973221751647,111917042
2017-03-08,13930.176616897263,14039.253026235188,13866.261577368583,13880.422810414962,272039148
2017-03-09,13863.682829663658,13993.91874025945,13784.862820724276,13905.749899428429,206463841
2017-03-10,13883.87173160206,14026.036208956526,13824.087604748265,14026.036208956526,309520845
2017-03-11,14121.093657993903,14178.08428305383,13927.011772137084,13927.011772137084,273084630
2017-03-12,13942.790518802047,14221.40702434355,13840.587871988342,14221.40702434355,158954235
2017-03-13,14125.708916372168,14208.208410348514,14011.237066377415,14011.237066377415,448058207
2017-03-14,13836.95068206492,14131.37290602157,13699.071678487293,14131.37290602157,455255853
2017-03-15,14103.48981281212,14185.45492591874,13688.27441740945,13688.27441740945,304042140
2017-03-16,13760.630156820798,13864.622406371887,13692.96411006957,13816.64782058189,114284450
2017-03-17,13840.523914863214,13931.610379518715,13676.691911163485,13676.691911163485,332339110
2017-03-18,13750.774478184576,13858.60796248573,13655.160092051756,13750.749902410094,364741516
2017-03-19,13800.962622437233,14033.790904656194,13719.034092263008,14033.790904656194,299752556
2017-03-20,14063.012487765136,14105.263378846095,13926.491018525265,13986.76365673694,238566258
2017-03-21,13941.852532603854,14476.108432945657,13904.373246367326,14476.108432945657,344928722
2017-03-22,14472.868657613228,14507.38266446473,14309.896480038724,14309.896480038724,347152138
2017-03-23,14267.734398360091,14374.949050180054,14210.399573075621,14267.2199379036,348124133
2017-03-24,14297.66810952568,14438.017642894623,14090.541004279208,14090.541004279208,145905971
2017-03-25,14186.790293318585,14287.909822164287,14016.090308730036,14016.090308730036,378898584
2017-03-26,14068.583646588457,14281.870865752471,13934.473257596248,14281.870865752471,227620516
2017-03-27,14369.704412474353,14476.116430796825,14148.475080490987,14148.475080490987,126859824
2017-03-28,14225.397285252207,14295.958046712454,13971.431474904512,13971.431474904512,271862444
2017-03-29,13903.054294075597,14038.672672940698,13833.223232664406,13948.522514476446,366445877
2017-03-30,13944.102704198804,13990.514536917837,13775.47287039916,13775.47287039916,429593551
2017-03-31,13848.51014552132,13985.422645710789,13820.188900793513,13820.188900793513,248993582
2017-04-01,13973.47853070382,14045.799439586059,13803.522366986146,13803.522366986146,271628760
2017-04-02,13838.780910472018,13972.138702325588,13794.33823968042,13874.594315722936,153560760
2017-04-03,13999.964917118994,14304.658938716851,13934.099628323534,14304.658938716851,107834112
2017-04-04,14238.32021076744,14341.411497828592,14139.2250827676,14341.411497828592,414384885
2017-04-05,14292.575036273118,14389.219111295366,14164.294823372906,14309.89584272468,430633506
2017-04-06,14273.108497931247,14335.39268089396,14184.047687510709,14202.576689723537,329316394
2017-04-07,14212.451769605432,14396.141197541081,14150.334736725497,14396.141197541081,179325711
2017-04-08,14408.199233556366,14637.725343524315,14308.563653359903,14637.725343524315,201633574
2017-04-09,14660.93689580291,14925.37865145713,14575.687784444017,14925.37865145713,121874795
2017-04-10,14976.486337314,15043.218239512127,14923.146423293027,14924.607987107995,329742844
2017-04-11,14735.644086364031,14833.564825652367,14595.83969277241,14832.00975891533,302940152
2017-04-12,14927.037892872904,15045.375990184264,14792.8289004896,15045.375990184264,155436107
2017-04-13,15108.888783228924,15155.08326278265,14975.195673624228,14975.195673624228,181417907
2017-04-14,14955.382388818649,15040.24897231932,14835.484645582781,14905.920567613444,231163321
2017-04-15,14900.16531378223,15027.768849583092,14764.420091898424,14764.420091898424,477959121
2017-04-16,14636.344089949001,14673.591715100772,14581.525205292935,14642.080250210336,359322238
2017-04-17,14684.080107869348,14957.456713217116,14606.06170268051,14957.456713217116,456249743
2017-04-18,14966.525021586125,15046.161893986344,14934.87610065303,14941.601520340479,407552520
2017-04-19,14983.696490880855,15095.869641042478,14853.369830949452,15095.869641042478,284675578
2017-04-20,15113.605617876256,15197.254432016502,14979.281279474542,14979.281279474542,355374674
2017-04-21,15040.213104099963,15142.247006810714,14846.413745396825,14846.413745396825,150283084
2017-04-22,14800.263552746428,14886.03817156557,14616.238345667107,14616.238345667107,210850498
2017-04-23,14562.55596455448,14657.622476398772,14431.139555268956,14590.193483362835,348565563
2017-04-24,14566.677115223592,14702.734891541691,14446.902758956212,14454.147726123476,410694113
2017-04-25,14357.541591309577,14460.407310052491,14323.590581717403,14395.291899593834,404817642
2017-04-26,14557.69038890192,14639.395785680419,14305.190791210567,14305.190791210567,108351184
2017-04-27,14358.47701318754,14497.4317040318,14310.683403563571,14497.4317040318,353857558
2017-04-28,14344.799340371133,14555.197858153282,14315.629197381653,14555.197858153282,295139000
2017-04-29,14524.743214917866,14642.797024825282,14447.625115802051,14490.115703767995,220142815
2017-04-30,14526.878643542084,14640.613212140845,14461.174879639,14550.932896904415,177941341
2017-05-01,14548.218245161323,14583.247430739186,14267.65241894203,14267.65241894203,455552081
2017-05-02,14405.702945045485,14516.230609133185,14270.585024941985,14516.230609133185,412394222
2017-05-03,14444.324814938347,14879.925561405982,14317.93638995171,14879.925561405982,421790950
2017-05-04,14854.012658091897,14982.425331388507,14797.608122149275,14966.022658579068,204507624
2017-05-05,15021.763341962936,15329.522906402724,14989.715814288778,15329.522906402724,399674898
2017-05-06,15262.320287588622,15541.808772734541,15161.178751444337,15541.808772734541,454814866
2017-05-07,15544.80111352636,15598.427638179053,15367.548239367074,15367.548239367074,165017442
2017-05-08,15285.334917763888,15382.988448848348,15205.516184656657,15227.971845420072,184231510
2017-05-09,15235.873094605653,15343.475242954655,15083.367870582622,15083.367870582622,134401837
2017-05-10,15225.398576590698,15271.387827778555,14830.29177808292,14830.29177808292,326902642
2017-05-11,14983.63004990648,15063.749261885445,14910.772298704753,14939.142664346104,424671318
2017-05-12,14847.902219291374,15013.451606559373,14780.78845318312,15013.451606559373,465532625
2017-05-13,14888.104287603686,14923.039554622545,14775.033367780428,14847.127629465587,446006874
2017-05-14,14979.16722782817,15117.31440946006,14861.128371927689,15117.31440946006,123641900
2017-05-15,15114.606476774026,15176.435255525377,14862.590006192751,14862.590006192751,396427547
2017-05-16,14871.474633956293,14901.98665948736,14459.369330020318,14459.369330020318,253012472
2017-05-17,14445.039090200726,14510.757038679398,14376.853256288676,14376.853256288676,115446786
2017-05-18,14283.460041261527,14322.47354028015,14183.397900440403,14259.222140996713,317031920
2017-05-19,14235.802582702327,14293.157238575017,14045.872330678241,14045.872330678241,209678744
2017-05-20,14058.851440249065,14256.281790989673,13939.614262117258,14256.281790989673,334820306
2017-05-21,14316.069938385595,14373.992036003703,13986.554065181675,13986.554065181675,270168800
2017-05-22,13941.917185864362,13997.334302119996,13767.931487433158,13767.931487433158,336797820
2017-05-23,13883.616230955557,14217.228596993871,13763.490653230452,14217.228596993871,324740842
2017-05-24,14223.919528152297,14284.602683679474,13906.197045944795,13906.197045944795,365712968
2017-05-25,14009.110468496576,14133.901371314843,13675.214398271737,13675.214398271737,286980505
2017-05-26,13574.055813563136,14043.101628493496,13473.166198011606,14043.101628493496,343698188
2017-05-27,14020.928808469314,14120.588312459651,13937.326362309985,13937.326362309985,345316351
2017-05-28,13968.747463561422,14021.34270992393,13910.783614626236,13910.783614626236,462734755
2017-05-29,13910.831107360062,14338.549955354587,13798.649666991429,14338.549955354587,142973491
2017-05-30,14348.312563786536,14781.351982786979,14248.405693610493,14781.351982786979,330876991
2017-05-31,14795.212366701211,14919.425676967263,14673.076005124745,14919.425676967263,168112374
2017-06-01,14906.597088974102,14975.591754837222,14868.201220298868,14868.201220298868,346780396
2017-06-02,14934.710192328983,15202.361748689327,14880.130649572042,15202.361748689327,119138117
2017-06-03,15173.860050910696,15229.284822447113,14947.554815784979,14947.554815784979,147538500
2017-06-04,14841.572173706487,14903.213565111984,14729.955550239438,14729.955550239438,243397007
2017-06-05,14762.80563096391,14886.229538059908,14695.046617660078,14865.732383678867,165256994
2017-06-06,14893.238531204837,15036.963273041913,14817.47909625862,14817.47909625862,483285714
2017-06-07,14825.652499657455,14887.020652590581,14699.64741409231,14860.007390216795,453930961
2017-06-08,14816.395817976818,15036.472291240978,14750.911340891944,15036.472291240978,250683145
2017-06-09,15068.290396950144,15181.642858742041,14924.234639858594,14940.590724383315,347134492
2017-06-10,14929.246829744929,15039.04928848397,14840.9416860151,14840.9416860151,340720765
2017-06-11,14795.291863908848,15014.970909175143,14749.45012772542,15014.970909175143,432373593
2017-06-12,14972.312973715521,15030.480152237355,14829.348448580888,15028.377056223655,403867667
2017-06-13,14975.452733580403,15188.260446100665,14827.307993840328,15188.260446100665,452040135
2017-06-14,15250.544326837884,15387.560481193937,14989.069326559702,14989.069326559702,330359655
2017-06-15,14985.907404834354,15039.201491596497,14857.561842986885,14972.070915493023,321812009
2017-06-16,14987.911395012605,15104.26363013222,14685.60918779608,14685.60918779608,468930530
2017-06-17,14509.56553054812,14620.492365803535,14343.007312428286,14343.007312428286,172989790
2017-06-18,14386.626469893401,14464.619722007326,14310.920814844585,14464.619722007326,148878285
2017-06-19,14449.551988823512,14518.886263845756,14320.951379854841,14338.127941872082,188301319
2017-06-20,14442.113837227404,14650.794425623339,14397.945468758793,14650.794425623339,177832543
2017-06-21,14660.382893540927,14696.290511882038,14601.079991773064,14640.903855918601,218384973
2017-06-22,14484.788218288173,14564.821294817848,14353.855625705077,14545.84361045385,123711646
2017-06-23,14474.108836169557,14510.367047255442,14399.219211549713,14426.457054949853,415096272
2017-06-24,14416.207787545232,14648.969184009122,14333.403343269381,14648.969184009122,253370044
2017-06-25,14691.65170850051,14817.44202051495,14554.570927793962,14554.570927793962,288848752
2017-06-26,14504.882906474533,14539.237787047648,14367.861186947512,14413.477436203302,253753510
2017-06-27,14292.962764236192,14485.186387983673,14214.607338261258,14485.186387983673,296243091
2017-06-28,14676.980684062959,14807.556044573392,14501.530752081471,14501.530752081471,331169898
2017-06-29,14539.327534946471,14582.40623367872,14383.462888261554,14383.462888261554,331103424
2017-06-30,14312.000018555958,14475.527598909217,14255.647989716712,14475.527598909217,413548058
2017-07-01,14368.833397100145,14676.798672376179,14327.381772823319,14676.798672376179,252858851
2017-07-02,14617.006157046777,14784.225339765062,14514.72640746716,14784.225339765062,448597687
2017-07-03,14865.038658506503,14947.59116394123,14737.066282170827,14737.066282170827,138199721
2017-07-04,14768.776649734724,14877.66243804351,14735.491077264023,14837.776572866318,250180705
2017-07-05,14836.12372028932,14923.150294636302,14689.317790090081,14897.847587137978,119625255
2017-07-06,14844.946302482193,15047.502226363009,14767.913798513384,15047.502226363009,173336604
2017-07-07,15145.574918902359,15176.71207170346,14923.987730309937,14923.987730309937,395791282
2017-07-08,14935.907770559254,15016.9386755073,14635.883827981728,14635.883827981728,282084194
2017-07-09,14489.30918208209,14631.59376452239,14293.971439098601,14293.971439098601,444267176
2017-07-10,14303.511717732878,14566.394258280987,14193.786720167463,14566.394258280987,306442768
2017-07-11,14479.058729654478,14723.543315574363,14344.02035791999,14723.543315574363,499142850
2017-07-12,14747.073943319083,14784.889645311501,14549.931309834386,14549.931309834386,379725948
2017-07-13,14537.656829318306,14910.510260412553,14457.400697501063,14910.510260412553,156817319
2017-07-14,14892.543602964215,15021.980170698105,14802.894582973617,14820.609673729765,161766928
2017-07-15,14754.592037724895,14818.210123375971,14613.118245478881,14613.118245478881,178686659
2017-07-16,14728.557503569642,14827.79515405596,14616.510253922877,14653.755582831574,397527729
2017-07-17,14509.525684794096,14630.992534434377,14394.67185076217,14517.080885231208,188194387
2017-07-18,14541.691289689183,14617.48230671962,14368.855531852236,14368.855531852236,265427244
2017-07-19,14309.636364522547,14449.254449243323,14163.827301067904,14163.827301067904,420389667
2017-07-20,14079.975279338647,14214.89294763865,13995.985475510819,13995.985475510819,158050102
2017-07-21,14086.422859985907,14184.491561637737,14004.412593381994,14093.177277054774,497675673
2017-07-22,14184.817750237631,14317.57699339287,14105.35071498296,14317.57699339287,233614248
2017-07-23,14352.00418661626,14606.441775330548,14284.86102839624,14606.441775330548,373602829
2017-07-24,14622.282932035903,14740.60791660257,14496.55388171047,14740.60791660257,374064029
2017-07-25,14827.707323524686,14873.052672536047,14729.156106911067,14729.156106911067,240726254
2017-07-26,14628.133013463541,14842.92291348443,14517.417957012645,14842.92291348443,139989821
2017-07-27,14882.52739377541,14968.136542752849,14757.402399275254,14773.723598684805,336904577
2017-07-28,14600.503877251038,14677.957494303431,14548.018512761042,14673.436032527421,260487867
2017-07-29,14662.335635378156,14763.190541725355,14581.948074506137,14581.948074506137,150711717
2017-07-30,14479.360992023569,14532.304148057683,14387.391205653526,14526.034289955718,253872612
2017-07-31,14604.63741501933,14662.536112720973,14480.518305587404,14534.835849454224,498740291
2017-08-01,14655.011127231015,14788.017514243315,14560.750886386078,14725.250691317251,248430700
2017-08-02,14769.960713010616,14851.719608570882,14669.599067127325,14851.719608570882,427550480
2017-08-03,14803.242965745952,15097.672800319338,14660.887586085182,15097.672800319338,457031287
2017-08-04,15116.016829231887,15331.42365804499,15054.698683723025,15331.42365804499,486703118
2017-08-05,15307.617169751855,15401.369695972373,15217.31637983148,15401.369695972373,385254809
2017-08-06,15393.536557377241,15479.10644799095,15302.524008817345,15462.205935624346,281336032
2017-08-07,15527.890313283413,15653.62580102461,15395.989367231732,15561.20899740537,494488638
2017-08-08,15612.374134456271,15815.075469514835,15458.027924408154,15815.075469514835,277314659
2017-08-09,15860.259803393266,15986.079534650235,15726.386863498592,15898.240629890888,186128445
2017-08-10,15894.933123524652,15934.671339012215,15806.828102199788,15806.828102199788,458292679
2017-08-11,15908.91138220053,16021.51391129449,15731.849153131887,15731.849153131887,296262698
2017-08-12,15659.329298698944,15751.367259323006,15624.644804564161,15713.269757096974,123544531
2017-08-13,15509.90731316907,15652.344745190658,15304.209072057864,15304.209072057864,453385228
2017-08-14,15381.021015870541,15734.7454583633,15287.384959940633,15734.7454583633,330915887
2017-08-15,15771.130768880066,15998.307156682133,15720.266411843435,15998.307156682133,373652269
2017-08-16,16050.972984859109,16416.62659362511,15893.620755202517,16416.62659362511,415951887
2017-08-17,16402.219573261842,16502.689932564754,16304.166594663147,16501.172352514346,329420387
2017-08-18,16437.43090212738,16577.575830553807,16326.009792756753,16351.272630193162,180038962
2017-08-19,16241.217443586946,16349.568359645278,16181.840384001755,16300.257666258689,478534506
2017-08-20,16245.153770280696,16366.067673217054,16177.038443045669,16188.124563732983,433612418
2017-08-21,16120.597274422498,16245.200057973068,16006.421745383068,16245.200057973068,407034204
